,user_id,date,direction,internal,operator_id,is_missed_call,calls_count,call_duration,total_call_duration
180,166377,2019-09-11 00:00:00+03:00,out,False,880028.0,False,22,2226,2423
181,166377,2019-09-11 00:00:00+03:00,out,False,880022.0,True,3,0,92
182,166377,2019-09-11 00:00:00+03:00,in,False,880028.0,False,1,152,158
183,166377,2019-09-11 00:00:00+03:00,out,True,880022.0,True,2,0,0
184,166377,2019-09-11 00:00:00+03:00,out,False,880028.0,True,6,0,144
185,166377,2019-09-11 00:00:00+03:00,out,False,880026.0,True,5,0,86
186,166377,2019-09-11 00:00:00+03:00,out,False,880028.0,True,6,0,144
187,166377,2019-09-11 00:00:00+03:00,out,False,880022.0,True,3,0,92
188,166377,2019-09-12 00:00:00+03:00,in,False,880028.0,False,1,69,73
189,166377,2019-09-12 00:00:00+03:00,out,False,880028.0,True,10,0,297
190,166377,2019-09-12 00:00:00+03:00,out,False,880028.0,False,16,1030,1161
191,166377,2019-09-12 00:00:00+03:00,in,False,880020.0,False,1,45,49
192,166377,2019-09-12 00:00:00+03:00,out,False,880022.0,True,6,0,232
193,166377,2019-09-12 00:00:00+03:00,out,False,880026.0,False,25,2311,2403
194,166377,2019-09-12 00:00:00+03:00,out,False,880026.0,True,3,0,118
195,166377,2019-09-12 00:00:00+03:00,in,False,,True,4,0,77
196,166377,2019-09-12 00:00:00+03:00,out,False,880022.0,False,1,147,150
197,166377,2019-09-12 00:00:00+03:00,in,False,880020.0,False,1,45,49
198,166377,2019-09-12 00:00:00+03:00,out,False,880028.0,False,16,1030,1161
199,166377,2019-09-13 00:00:00+03:00,out,False,880026.0,False,25,1906,2034
200,166377,2019-09-13 00:00:00+03:00,out,False,880028.0,True,3,0,63
201,166377,2019-09-13 00:00:00+03:00,out,False,880022.0,True,3,0,116
202,166377,2019-09-13 00:00:00+03:00,out,False,880028.0,False,26,2569,2861
203,166377,2019-09-13 00:00:00+03:00,out,False,880022.0,False,1,71,74
204,166377,2019-09-13 00:00:00+03:00,in,False,880020.0,False,1,39,43
205,166377,2019-09-13 00:00:00+03:00,out,False,880026.0,True,11,0,138
206,166377,2019-09-16 00:00:00+03:00,out,False,880026.0,True,7,0,99
207,166377,2019-09-16 00:00:00+03:00,out,False,880028.0,True,15,0,229
208,166377,2019-09-16 00:00:00+03:00,out,False,880026.0,False,31,2587,2797
209,166377,2019-09-16 00:00:00+03:00,in,False,880026.0,False,1,28,34
210,166377,2019-09-16 00:00:00+03:00,out,False,880028.0,False,22,3047,3224
211,166377,2019-09-16 00:00:00+03:00,in,False,,True,8,0,119
212,166377,2019-09-16 00:00:00+03:00,out,False,880026.0,True,7,0,99
213,166377,2019-09-17 00:00:00+03:00,out,False,880022.0,False,1,126,128
214,166377,2019-09-17 00:00:00+03:00,in,False,880028.0,False,1,247,250
215,166377,2019-09-17 00:00:00+03:00,out,False,880028.0,True,23,0,651
216,166377,2019-09-17 00:00:00+03:00,in,False,,True,2,0,60
217,166377,2019-09-17 00:00:00+03:00,out,False,880026.0,False,16,790,946
218,166377,2019-09-17 00:00:00+03:00,out,False,880028.0,False,35,2507,2787
219,166377,2019-09-17 00:00:00+03:00,out,False,880022.0,True,7,0,212
220,166377,2019-09-17 00:00:00+03:00,out,False,880026.0,True,2,0,0
221,166377,2019-09-18 00:00:00+03:00,out,False,880026.0,False,4,299,315
222,166377,2019-09-18 00:00:00+03:00,out,False,880022.0,True,2,0,103
223,166377,2019-09-18 00:00:00+03:00,out,False,880028.0,False,20,2447,2634
224,166377,2019-09-18 00:00:00+03:00,out,False,880022.0,False,1,71,73
225,166377,2019-09-18 00:00:00+03:00,out,False,880026.0,True,2,0,38
226,166377,2019-09-18 00:00:00+03:00,out,False,880028.0,True,7,0,201
227,166377,2019-09-19 00:00:00+03:00,in,False,880028.0,False,1,21,23
228,166377,2019-09-19 00:00:00+03:00,out,False,880026.0,True,8,0,192
229,166377,2019-09-19 00:00:00+03:00,out,False,880022.0,False,2,359,364
230,166377,2019-09-19 00:00:00+03:00,out,False,880022.0,True,8,0,251
231,166377,2019-09-19 00:00:00+03:00,out,True,880022.0,True,1,0,1
232,166377,2019-09-19 00:00:00+03:00,out,False,880028.0,True,23,0,700
233,166377,2019-09-19 00:00:00+03:00,out,False,880028.0,False,18,1638,1775
234,166377,2019-09-19 00:00:00+03:00,out,False,880026.0,False,30,2666,2808
235,166377,2019-09-20 00:00:00+03:00,out,False,880028.0,True,17,0,552
236,166377,2019-09-20 00:00:00+03:00,out,False,880022.0,False,1,219,221
237,166377,2019-09-20 00:00:00+03:00,out,False,880022.0,True,10,0,509
238,166377,2019-09-20 00:00:00+03:00,out,False,880026.0,False,28,2310,2473
239,166377,2019-09-20 00:00:00+03:00,out,False,880028.0,False,17,1683,1848
240,166377,2019-09-20 00:00:00+03:00,in,False,880020.0,False,1,17,28
241,166377,2019-09-20 00:00:00+03:00,out,False,880026.0,True,15,0,393
242,166377,2019-09-23 00:00:00+03:00,out,False,880028.0,True,24,0,509
243,166377,2019-09-23 00:00:00+03:00,out,False,880026.0,True,13,0,401
244,166377,2019-09-23 00:00:00+03:00,out,False,880028.0,False,24,2181,2368
245,166377,2019-09-23 00:00:00+03:00,out,False,880026.0,False,21,2375,2485
246,166377,2019-09-23 00:00:00+03:00,out,False,880022.0,True,2,0,13
247,166377,2019-09-23 00:00:00+03:00,out,True,880028.0,True,1,0,2
248,166377,2019-09-23 00:00:00+03:00,in,False,880026.0,False,1,43,49
249,166377,2019-09-23 00:00:00+03:00,out,False,880022.0,False,3,351,385
250,166377,2019-09-23 00:00:00+03:00,out,False,880026.0,False,21,2375,2485
251,166377,2019-09-24 00:00:00+03:00,out,False,880026.0,True,8,0,100
252,166377,2019-09-24 00:00:00+03:00,in,False,,True,2,0,4
253,166377,2019-09-24 00:00:00+03:00,in,False,880028.0,False,3,158,169
254,166377,2019-09-24 00:00:00+03:00,out,False,880028.0,True,13,0,520
255,166377,2019-09-24 00:00:00+03:00,out,False,880026.0,False,16,1666,1767
256,166377,2019-09-24 00:00:00+03:00,out,False,880022.0,False,3,353,366
257,166377,2019-09-24 00:00:00+03:00,out,False,880022.0,True,1,0,38
258,166377,2019-09-24 00:00:00+03:00,out,False,880028.0,False,26,2570,2755
259,166377,2019-09-25 00:00:00+03:00,out,False,880022.0,False,7,1316,1352
260,166377,2019-09-25 00:00:00+03:00,out,False,880022.0,True,8,0,423
261,166377,2019-09-25 00:00:00+03:00,out,False,880026.0,False,18,1862,1925
262,166377,2019-09-25 00:00:00+03:00,out,False,880028.0,True,14,0,193
263,166377,2019-09-25 00:00:00+03:00,out,False,880026.0,True,6,0,50
264,166377,2019-09-25 00:00:00+03:00,out,False,880028.0,False,22,1216,1352
265,166377,2019-09-25 00:00:00+03:00,out,False,880022.0,True,8,0,423
266,166377,2019-09-25 00:00:00+03:00,out,False,880026.0,True,6,0,50
267,166377,2019-09-26 00:00:00+03:00,out,False,880028.0,True,29,0,553
268,166377,2019-09-26 00:00:00+03:00,out,False,880026.0,False,16,1250,1308
269,166377,2019-09-26 00:00:00+03:00,out,False,880028.0,False,26,2303,2570
270,166377,2019-09-26 00:00:00+03:00,out,False,880022.0,False,3,2411,2419
271,166377,2019-09-26 00:00:00+03:00,out,False,880026.0,True,14,0,87
272,166377,2019-09-26 00:00:00+03:00,in,False,880028.0,False,1,88,96
273,166377,2019-09-26 00:00:00+03:00,out,False,880022.0,False,3,2411,2419
274,166377,2019-09-27 00:00:00+03:00,out,False,880026.0,False,11,1854,1897
275,166377,2019-09-27 00:00:00+03:00,out,False,880026.0,True,3,0,87
276,166377,2019-09-27 00:00:00+03:00,out,False,880022.0,False,1,84,86
277,166377,2019-09-27 00:00:00+03:00,out,False,880022.0,True,1,0,44
278,166377,2019-09-27 00:00:00+03:00,out,False,880028.0,False,19,921,1171
279,166377,2019-09-27 00:00:00+03:00,in,False,880026.0,False,1,6,12
280,166377,2019-09-27 00:00:00+03:00,out,False,880028.0,True,21,0,475
281,166377,2019-09-27 00:00:00+03:00,out,False,880028.0,False,19,921,1171
282,166377,2019-09-30 00:00:00+03:00,out,False,880020.0,False,4,724,749
283,166377,2019-09-30 00:00:00+03:00,out,False,880022.0,False,1,144,146
284,166377,2019-09-30 00:00:00+03:00,out,False,880020.0,True,4,0,12
285,166377,2019-10-01 00:00:00+03:00,out,False,880026.0,False,19,2023,2155
286,166377,2019-10-01 00:00:00+03:00,out,False,880020.0,False,1,106,108
287,166377,2019-10-01 00:00:00+03:00,out,False,880026.0,True,3,0,102
288,166377,2019-10-02 00:00:00+03:00,out,False,880026.0,True,3,0,69
289,166377,2019-10-02 00:00:00+03:00,in,False,880026.0,False,3,556,568
290,166377,2019-10-02 00:00:00+03:00,in,False,,True,3,0,86
291,166377,2019-10-02 00:00:00+03:00,out,False,880028.0,True,10,0,313
292,166377,2019-10-02 00:00:00+03:00,out,False,880028.0,False,19,1768,1957
293,166377,2019-10-02 00:00:00+03:00,out,False,880026.0,False,20,1762,1880
294,166377,2019-10-03 00:00:00+03:00,out,False,880020.0,False,1,71,73
295,166377,2019-10-03 00:00:00+03:00,out,False,880022.0,False,1,48,50
296,166377,2019-10-03 00:00:00+03:00,out,True,880026.0,True,2,0,0
297,166377,2019-10-03 00:00:00+03:00,out,False,880026.0,False,19,1367,1530
298,166377,2019-10-03 00:00:00+03:00,out,False,880028.0,False,19,1430,1565
299,166377,2019-10-03 00:00:00+03:00,in,False,880028.0,False,2,133,140
300,166377,2019-10-03 00:00:00+03:00,out,False,880028.0,True,24,0,680
301,166377,2019-10-03 00:00:00+03:00,in,False,,True,2,0,60
302,166377,2019-10-03 00:00:00+03:00,out,False,880026.0,True,1,0,23
303,166377,2019-10-03 00:00:00+03:00,out,False,880028.0,True,24,0,680
304,166377,2019-10-03 00:00:00+03:00,out,False,880026.0,True,1,0,23
305,166377,2019-10-04 00:00:00+03:00,out,False,880028.0,False,20,2393,2658
306,166377,2019-10-04 00:00:00+03:00,out,False,880028.0,True,19,0,447
307,166377,2019-10-04 00:00:00+03:00,out,False,880022.0,False,1,513,520
308,166377,2019-10-04 00:00:00+03:00,out,True,880026.0,True,1,0,0
309,166377,2019-10-04 00:00:00+03:00,out,False,880026.0,False,23,2086,2256
310,166377,2019-10-04 00:00:00+03:00,out,True,880026.0,True,1,0,0
311,166377,2019-10-07 00:00:00+03:00,out,False,880026.0,False,21,2024,2136
312,166377,2019-10-07 00:00:00+03:00,in,False,,True,2,0,71
313,166377,2019-10-07 00:00:00+03:00,out,False,880026.0,True,16,0,163
314,166377,2019-10-07 00:00:00+03:00,in,False,880028.0,False,1,19,31
315,166377,2019-10-07 00:00:00+03:00,out,True,880026.0,True,1,0,1
316,166377,2019-10-07 00:00:00+03:00,out,False,880028.0,True,15,0,460
317,166377,2019-10-07 00:00:00+03:00,out,False,880028.0,False,12,494,582
318,166377,2019-10-08 00:00:00+03:00,out,False,880026.0,True,6,0,21
